enzyme	reaction	cid
UGT88C4	0.0	5280460
UGT74H6	1.0	5280460
UGT75E3	0.0	5280460
OleD	1.0	5280460
At_71C1	0.0	5337757
At_71C2	0.0	5337757
At_71C3	0.0	5337757
At_71C4	0.0	5337757
At_71C5	0.0	5337757
At_71B8	0.0	5337757
At_71B6	0.0	5337757
At_71B5	0.0	5337757
At_71B1	0.0	5337757
At_88A1	0.0	5337757
At_72E2	0.0	5337757
At_72E3	0.0	5337757
At_72E1	0.0	5337757
At_72D1	0.0	5337757
At_72C1	0.0	5337757
At_72B3	0.0	5337757
At_73C3	0.0	5337757
At_73C4	0.0	5337757
At_73C5	0.0	5337757
At_73C6	0.0	5337757
At_73C1	0.0	5337757
At_73C7	0.0	5337757
At_73B3	0.0	5337757
At_73B4	1.0	5337757
At_73B5	0.0	5337757
At_73B1	0.0	5337757
At_89B1	0.0	5337757
At_89C1	0.0	5337757
At_84A3	0.0	5337757
At_84A4	1.0	5337757
At_84A2	1.0	5337757
At_84A1	1.0	5337757
At_84B1	0.0	5337757
At_84B2	0.0	5337757
At_75B1	1.0	5337757
At_75D1	0.0	5337757
At_74F1	0.0	5337757
At_74F2	1.0	5337757
At_74B1	0.0	5337757
At_76E5	0.0	5337757
At_76E4	0.0	5337757
At_76E1	0.0	5337757
At_76E2	0.0	5337757
At_76E12	0.0	5337757
At_76E11	0.0	5337757
At_76C4	0.0	5337757
At_85A5	0.0	5337757
At_85A4	0.0	5337757
At_78D2	0.0	5337757
At_78D1	0.0	5337757
OleD	1.0	5337757
At_71C1	0.0	5338490
At_71C3	0.0	5338490
At_71C4	0.0	5338490
At_71B8	0.0	5338490
At_71B6	0.0	5338490
At_71B5	0.0	5338490
At_71B1	1.0	5338490
At_88A1	0.0	5338490
At_72E2	0.0	5338490
At_72E3	0.0	5338490
At_72E1	0.0	5338490
At_72D1	0.0	5338490
At_72C1	0.0	5338490
At_72B3	1.0	5338490
At_73C3	0.0	5338490
At_73C4	0.0	5338490
At_73C5	0.0	5338490
At_73C6	0.0	5338490
At_73C1	1.0	5338490
At_73C7	0.0	5338490
At_73B3	0.0	5338490
At_73B4	0.0	5338490
At_73B5	1.0	5338490
At_73B1	0.0	5338490
At_89B1	0.0	5338490
At_89C1	0.0	5338490
At_84A3	0.0	5338490
At_84A4	0.0	5338490
At_84A2	0.0	5338490
At_84A1	0.0	5338490
At_84B1	0.0	5338490
At_84B2	0.0	5338490
At_75B1	0.0	5338490
At_74F1	0.0	5338490
At_74F2	0.0	5338490
At_76E5	0.0	5338490
At_76E4	0.0	5338490
At_76E1	0.0	5338490
At_76E2	0.0	5338490
At_76E12	1.0	5338490
At_76E11	0.0	5338490
At_76C4	0.0	5338490
At_85A5	0.0	5338490
At_85A4	0.0	5338490
At_78D2	0.0	5338490
At_78D1	0.0	5338490
OleD	1.0	5338490
At_71C1	0.0	5281605
At_71C2	0.0	5281605
At_71C3	1.0	5281605
At_71B8	1.0	5281605
At_71B6	1.0	5281605
At_71B5	1.0	5281605
At_71B1	1.0	5281605
At_88A1	1.0	5281605
At_72E2	0.0	5281605
At_72E3	0.0	5281605
At_72E1	0.0	5281605
At_72D1	0.0	5281605
At_72C1	0.0	5281605
At_72B3	0.0	5281605
At_72B1	0.0	5281605
At_73C3	1.0	5281605
At_73C4	0.0	5281605
At_73C5	1.0	5281605
At_73C6	1.0	5281605
At_73C1	1.0	5281605
At_73C7	0.0	5281605
At_73B3	1.0	5281605
At_73B4	1.0	5281605
At_73B5	1.0	5281605
At_73B1	1.0	5281605
At_89B1	0.0	5281605
At_89C1	0.0	5281605
At_84A3	1.0	5281605
At_84A4	1.0	5281605
At_84A2	1.0	5281605
At_84A1	1.0	5281605
At_84B1	0.0	5281605
At_84B2	0.0	5281605
At_75B1	1.0	5281605
At_75D1	0.0	5281605
At_74F1	0.0	5281605
At_74F2	1.0	5281605
At_74B1	0.0	5281605
At_76E5	0.0	5281605
At_76E4	1.0	5281605
At_76E1	1.0	5281605
At_76E2	1.0	5281605
At_76E12	1.0	5281605
At_76E11	0.0	5281605
At_76C4	1.0	5281605
At_85A5	1.0	5281605
At_85A4	1.0	5281605
At_78D2	1.0	5281605
At_78D1	0.0	5281605
VVGT1	1.0	5281605
UGT71G1	1.0	5281605
UGT78G1	1.0	5281605
UGT72B10	1.0	5281605
UGT74P1	0.0	5281605
UGT73A10	1.0	5281605
UGT74N1	0.0	5281605
UGT75L2	1.0	5281605
UGT85A20	0.0	5281605
UGT73Q1	0.0	5281605
UGT73A12	1.0	5281605
UGT86A5	0.0	5281605
UGT94E2	1.0	5281605
UGT84C2	1.0	5281605
UGT85B2	0.0	5281605
UGT74H5	1.0	5281605
UGT88C4	0.0	5281605
UGT74H6	0.0	5281605
UGT75E3	1.0	5281605
At_71C1	0.0	107670
At_71C2	0.0	107670
At_71C3	0.0	107670
At_71C4	0.0	107670
At_71C5	0.0	107670
At_71B8	0.0	107670
At_71B6	0.0	107670
At_71B5	0.0	107670
At_71B1	0.0	107670
At_88A1	0.0	107670
At_72E2	0.0	107670
At_72E3	0.0	107670
At_72E1	0.0	107670
At_72D1	0.0	107670
At_72C1	0.0	107670
At_72B3	0.0	107670
At_73C3	0.0	107670
At_73C4	0.0	107670
At_73C5	0.0	107670
At_73C1	0.0	107670
At_73B2	0.0	107670
At_73B3	0.0	107670
At_73B4	0.0	107670
At_73B5	0.0	107670
At_73B1	0.0	107670
At_89B1	0.0	107670
At_89C1	0.0	107670
At_84A3	0.0	107670
At_84B1	0.0	107670
At_84B2	0.0	107670
At_75D1	0.0	107670
At_74F1	0.0	107670
At_74B1	0.0	107670
At_76E4	0.0	107670
At_76E1	0.0	107670
At_76E2	0.0	107670
At_76E12	0.0	107670
At_76E11	0.0	107670
At_85A5	0.0	107670
At_85A4	0.0	107670
At_78D2	0.0	107670
At_78D1	0.0	107670
VVGT1	0.0	107670
UGT71G1	0.0	107670
UGT78G1	0.0	107670
UGT72B10	0.0	107670
UGT74P1	0.0	107670
UGT73A10	0.0	107670
UGT74N1	0.0	107670
UGT75L2	0.0	107670
UGT85A20	0.0	107670
UGT73Q1	0.0	107670
UGT73A12	0.0	107670
UGT86A5	0.0	107670
UGT94E2	0.0	107670
UGT84C2	0.0	107670
UGT85B2	0.0	107670
UGT74H5	0.0	107670
UGT88C4	0.0	107670
UGT74H6	0.0	107670
UGT75E3	0.0	107670
OleD	0.0	20824
At_71C1	0.0	20824
At_71C2	0.0	20824
At_71C3	0.0	20824
At_71C4	0.0	20824
At_71C5	0.0	20824
At_71B8	0.0	20824
At_71B6	0.0	20824
At_71B5	0.0	20824
At_71B1	0.0	20824
At_88A1	0.0	20824
At_72E2	0.0	20824
At_72E3	0.0	20824
At_72E1	0.0	20824
At_72D1	0.0	20824
At_72C1	0.0	20824
At_72B3	0.0	20824
At_73C3	0.0	20824
At_73C4	0.0	20824
At_73C5	0.0	20824
At_73C6	0.0	20824
At_73C1	0.0	20824
At_73B2	0.0	20824
At_73B3	0.0	20824
At_73B4	0.0	20824
At_73B5	0.0	20824
At_73B1	0.0	20824
At_89B1	0.0	20824
At_89C1	0.0	20824
At_84A3	0.0	20824
At_84A4	0.0	20824
At_84A2	0.0	20824
At_84A1	0.0	20824
At_84B1	0.0	20824
At_84B2	0.0	20824
At_75B1	0.0	20824
At_75D1	0.0	20824
At_74F1	0.0	20824
At_74F2	0.0	20824
At_74B1	0.0	20824
At_76E4	0.0	20824
At_76E1	0.0	20824
At_76E2	0.0	20824
At_76E12	0.0	20824
At_76E11	0.0	20824
At_85A5	0.0	20824
At_85A4	0.0	20824
At_78D2	0.0	20824
At_78D1	0.0	20824
VVGT1	0.0	20824
At_71C2	0.0	9064
At_71C3	0.0	9064
At_71C4	0.0	9064
At_71B8	0.0	9064
At_71B6	0.0	9064
At_88A1	1.0	9064
At_72E2	0.0	9064
At_72D1	1.0	9064
At_72C1	0.0	9064
At_72B3	0.0	9064
At_73C3	1.0	9064
At_73C4	0.0	9064
At_73C5	1.0	9064
At_73C6	1.0	9064
At_73C1	0.0	9064
At_73C7	0.0	9064
At_73B2	0.0	9064
At_73B3	1.0	9064
At_73B4	0.0	9064
At_73B5	1.0	9064
At_89B1	0.0	9064
At_89C1	1.0	9064
At_84A3	0.0	9064
At_84A4	0.0	9064
At_84A2	1.0	9064
At_84A1	1.0	9064
At_84B1	1.0	9064
At_75B1	0.0	9064
At_75D1	0.0	9064
At_74F2	1.0	9064
At_74B1	1.0	9064
At_76E5	0.0	9064
At_76E4	0.0	9064
At_76E1	0.0	9064
At_76E2	0.0	9064
At_76E12	0.0	9064
At_76E11	0.0	9064
At_76C4	0.0	9064
At_85A5	0.0	9064
At_85A4	0.0	9064
At_78D2	1.0	9064
At_78D1	0.0	9064
VVGT1	1.0	9064
UGT71G1	1.0	9064
UGT78G1	0.0	9064
UGT72B10	1.0	9064
UGT74P1	0.0	9064
UGT73A10	1.0	9064
UGT74N1	0.0	9064
UGT75L2	1.0	9064
UGT85A20	1.0	9064
UGT73Q1	1.0	9064
UGT73A12	1.0	9064
UGT86A5	0.0	9064
UGT94E2	1.0	9064
UGT84C2	0.0	9064
UGT85B2	0.0	9064
UGT74H5	0.0	9064
UGT88C4	0.0	9064
UGT74H6	1.0	9064
UGT75E3	1.0	9064
At_71C1	0.0	5959
At_71C2	0.0	5959
At_71C3	0.0	5959
At_71C4	0.0	5959
At_71C5	0.0	5959
At_71B8	0.0	5959
At_71B6	0.0	5959
At_71B5	0.0	5959
At_71B1	0.0	5959
At_88A1	0.0	5959
At_72E2	0.0	5959
At_72E3	0.0	5959
At_72E1	0.0	5959
At_72D1	0.0	5959
At_72C1	0.0	5959
At_72B3	0.0	5959
At_73C3	0.0	5959
At_73C4	0.0	5959
At_73C1	0.0	5959
At_73B2	0.0	5959
At_73B3	0.0	5959
At_73B4	0.0	5959
At_73B5	0.0	5959
At_73B1	0.0	5959
At_89B1	0.0	5959
At_89C1	0.0	5959
At_84A3	0.0	5959
At_84A4	0.0	5959
At_84A2	0.0	5959
At_84A1	0.0	5959
At_84B1	0.0	5959
At_84B2	0.0	5959
At_75B1	0.0	5959
At_75D1	0.0	5959
At_74F1	0.0	5959
At_74F2	0.0	5959
At_74B1	0.0	5959
At_76E4	0.0	5959
At_76E1	0.0	5959
At_76E2	0.0	5959
At_76E12	0.0	5959
At_76E11	0.0	5959
At_85A5	0.0	5959
At_85A4	0.0	5959
At_78D2	0.0	5959
At_78D1	0.0	5959
VVGT1	0.0	5959
OleD	1.0	5959
At_71C1	0.0	444539
At_71C2	0.0	444539
At_71C3	0.0	444539
At_71C4	0.0	444539
At_71C5	0.0	444539
At_71B8	0.0	444539
At_71B6	0.0	444539
At_71B5	0.0	444539
At_71B1	0.0	444539
At_88A1	0.0	444539
At_72E2	0.0	444539
At_72E3	0.0	444539
At_72E1	0.0	444539
At_72D1	0.0	444539
At_72C1	0.0	444539
At_72B3	0.0	444539
At_72B1	0.0	444539
At_73C3	0.0	444539
At_73C4	0.0	444539
At_73C5	0.0	444539
At_73C6	0.0	444539
At_73C1	0.0	444539
At_73C7	0.0	444539
At_73B2	0.0	444539
At_73B3	0.0	444539
At_73B4	0.0	444539
At_73B5	0.0	444539
At_73B1	0.0	444539
At_89B1	0.0	444539
At_84A3	1.0	444539
At_84A4	1.0	444539
At_84A2	1.0	444539
At_84A1	1.0	444539
At_84B1	1.0	444539
At_84B2	0.0	444539
At_75B1	1.0	444539
At_75D1	0.0	444539
At_74F1	0.0	444539
At_74F2	0.0	444539
At_74B1	0.0	444539
At_76E5	0.0	444539
At_76E4	0.0	444539
At_76E1	0.0	444539
At_76E2	0.0	444539
At_76E12	0.0	444539
At_76E11	0.0	444539
At_76C4	0.0	444539
At_85A5	0.0	444539
At_85A4	0.0	444539
At_78D2	0.0	444539
At_78D1	0.0	444539
VVGT1	0.0	444539
UGT71G1	0.0	444539
UGT78G1	0.0	444539
UGT72B10	0.0	444539
UGT74P1	0.0	444539
UGT73A10	0.0	444539
UGT74N1	0.0	444539
UGT75L2	0.0	444539
UGT85A20	0.0	444539
UGT73Q1	0.0	444539
UGT73A12	0.0	444539
UGT86A5	0.0	444539
UGT94E2	0.0	444539
UGT84C2	0.0	444539
UGT85B2	0.0	444539
UGT74H5	0.0	444539
UGT88C4	0.0	444539
UGT74H6	0.0	444539
UGT75E3	0.0	444539
At_71C1	0.0	54675768
At_71C2	0.0	54675768
At_71C3	0.0	54675768
At_71C4	0.0	54675768
At_71C5	0.0	54675768
At_71B8	0.0	54675768
At_71B6	0.0	54675768
At_71B5	0.0	54675768
At_71B1	0.0	54675768
At_88A1	0.0	54675768
At_72E2	0.0	54675768
At_72E3	0.0	54675768
At_72D1	0.0	54675768
At_72C1	0.0	54675768
At_72B3	0.0	54675768
At_73C3	0.0	54675768
At_73C4	0.0	54675768
At_73C5	0.0	54675768
At_73C6	0.0	54675768
At_73C1	0.0	54675768
At_73C7	0.0	54675768
At_73B2	0.0	54675768
At_73B3	0.0	54675768
At_73B4	0.0	54675768
At_73B5	0.0	54675768
At_73B1	0.0	54675768
At_89B1	0.0	54675768
At_89C1	0.0	54675768
At_84A3	0.0	54675768
At_84A4	0.0	54675768
At_84A2	0.0	54675768
At_84A1	0.0	54675768
At_84B1	0.0	54675768
At_84B2	0.0	54675768
At_75B1	0.0	54675768
At_75D1	0.0	54675768
At_74F1	0.0	54675768
At_74F2	0.0	54675768
At_74B1	0.0	54675768
At_76E5	0.0	54675768
At_76E4	0.0	54675768
At_76E1	0.0	54675768
At_76E2	0.0	54675768
At_76E12	0.0	54675768
At_76E11	0.0	54675768
At_76C4	0.0	54675768
At_85A5	0.0	54675768
At_85A4	0.0	54675768
At_78D1	0.0	54675768
VVGT1	0.0	54675768
OleD	0.0	54675768
OleD	0.0	68247
VVGT1	1.0	68247
At_71C1	0.0	5280335
At_71C2	0.0	5280335
At_71C3	0.0	5280335
At_71C4	0.0	5280335
At_71C5	0.0	5280335
At_71B8	0.0	5280335
At_71B6	0.0	5280335
At_71B5	0.0	5280335
At_71B1	0.0	5280335
At_88A1	0.0	5280335
At_72E2	0.0	5280335
At_72E3	0.0	5280335
At_72E1	0.0	5280335
At_72D1	0.0	5280335
At_72C1	0.0	5280335
At_72B3	0.0	5280335
At_73C3	0.0	5280335
At_73C4	0.0	5280335
At_73C5	0.0	5280335
At_73C6	0.0	5280335
At_73C1	0.0	5280335
At_73B2	0.0	5280335
At_73B3	0.0	5280335
At_73B4	0.0	5280335
At_73B5	0.0	5280335
At_73B1	0.0	5280335
At_89B1	0.0	5280335
At_89C1	0.0	5280335
At_84A3	0.0	5280335
At_84A4	0.0	5280335
At_84A2	0.0	5280335
At_84A1	0.0	5280335
At_84B1	0.0	5280335
At_84B2	0.0	5280335
At_75B1	0.0	5280335
At_75D1	0.0	5280335
At_74F1	0.0	5280335
At_74F2	0.0	5280335
At_74B1	0.0	5280335
At_76E4	0.0	5280335
At_76E1	0.0	5280335
At_76E2	0.0	5280335
At_76E12	0.0	5280335
At_76E11	0.0	5280335
At_85A5	0.0	5280335
At_85A4	0.0	5280335
At_78D2	0.0	5280335
At_78D1	0.0	5280335
VVGT1	0.0	5280335
OleD	0.0	5280335
At_71C1	0.0	5460358
At_71C2	0.0	5460358
At_71C3	0.0	5460358
At_71C4	0.0	5460358
At_71C5	0.0	5460358
At_71B8	0.0	5460358
At_71B6	0.0	5460358
At_71B5	0.0	5460358
At_71B1	0.0	5460358
At_88A1	0.0	5460358
At_72E2	0.0	5460358
At_72E3	0.0	5460358
At_72E1	0.0	5460358
At_72D1	0.0	5460358
At_72C1	0.0	5460358
At_72B3	0.0	5460358
At_72B1	0.0	5460358
At_73C3	0.0	5460358
At_73C4	0.0	5460358
At_73C5	0.0	5460358
At_73C6	0.0	5460358
At_73C1	0.0	5460358
At_73B2	0.0	5460358
At_73B3	0.0	5460358
At_73B4	0.0	5460358
At_73B5	0.0	5460358
At_73B1	0.0	5460358
At_89B1	0.0	5460358
At_89C1	0.0	5460358
At_84A3	0.0	5460358
At_84A4	0.0	5460358
At_84A2	0.0	5460358
At_84A1	0.0	5460358
At_84B1	0.0	5460358
At_84B2	0.0	5460358
At_75B1	0.0	5460358
At_75D1	0.0	5460358
At_74F1	0.0	5460358
At_74F2	0.0	5460358
At_74B1	0.0	5460358
At_76E4	0.0	5460358
At_76E1	0.0	5460358
At_76E2	0.0	5460358
At_76E12	0.0	5460358
At_76E11	0.0	5460358
At_85A5	0.0	5460358
At_85A4	0.0	5460358
At_78D2	0.0	5460358
At_78D1	0.0	5460358
VVGT1	0.0	5460358
OleD	1.0	5460358
At_71C1	0.0	32021
At_71C2	0.0	32021
At_71C3	0.0	32021
At_71C4	0.0	32021
At_71C5	0.0	32021
At_71B8	0.0	32021
At_71B6	0.0	32021
At_71B5	0.0	32021
At_71B1	0.0	32021
At_88A1	0.0	32021
At_72E2	0.0	32021
At_72E3	0.0	32021
At_72E1	0.0	32021
At_72D1	0.0	32021
At_72C1	0.0	32021
At_72B3	0.0	32021
At_73C3	0.0	32021
At_73C4	0.0	32021
At_73C5	1.0	32021
At_73C6	1.0	32021
At_73C1	1.0	32021
At_73C7	0.0	32021
At_73B2	0.0	32021
At_73B3	0.0	32021
At_73B4	1.0	32021
At_73B5	0.0	32021
At_73B1	0.0	32021
At_89B1	0.0	32021
At_89C1	0.0	32021
At_84A3	0.0	32021
At_84A2	0.0	32021
At_84A1	0.0	32021
At_84B1	0.0	32021
At_84B2	0.0	32021
At_75B1	0.0	32021
At_75D1	0.0	32021
At_74F1	0.0	32021
At_74B1	0.0	32021
At_76E5	0.0	32021
At_76E4	0.0	32021
At_76E1	0.0	32021
At_76E2	0.0	32021
At_76E12	0.0	32021
At_76E11	0.0	32021
At_76C4	0.0	32021
At_85A5	0.0	32021
At_85A4	0.0	32021
At_78D2	0.0	32021
At_78D1	0.0	32021
VVGT1	0.0	32021
At_71C1	0.0	107126
At_71C2	0.0	107126
At_71C3	0.0	107126
At_71C4	0.0	107126
At_71C5	0.0	107126
At_71B8	0.0	107126
At_71B5	0.0	107126
At_71B1	0.0	107126
At_88A1	0.0	107126
At_72E2	0.0	107126
At_72E3	0.0	107126
At_72E1	0.0	107126
At_72D1	0.0	107126
At_72C1	0.0	107126
At_72B3	0.0	107126
At_73C3	0.0	107126
At_73C4	0.0	107126
At_73C5	0.0	107126
At_73C6	0.0	107126
At_73C1	0.0	107126
At_73C7	0.0	107126
At_73B2	0.0	107126
At_73B3	0.0	107126
At_73B4	0.0	107126
At_73B5	0.0	107126
At_73B1	0.0	107126
At_89B1	0.0	107126
At_84A3	0.0	107126
At_84A4	0.0	107126
At_84A2	1.0	107126
At_84A1	1.0	107126
At_84B1	0.0	107126
At_84B2	0.0	107126
At_75B1	1.0	107126
At_75D1	0.0	107126
At_74F2	0.0	107126
At_74B1	0.0	107126
At_76E5	0.0	107126
At_76E4	0.0	107126
At_76E1	0.0	107126
At_76E2	0.0	107126
At_76E12	0.0	107126
At_76E11	0.0	107126
At_76C4	0.0	107126
At_85A5	0.0	107126
At_85A4	0.0	107126
At_78D2	0.0	107126
At_78D1	0.0	107126
VVGT1	0.0	107126
At_71C1	0.0	3197
At_71C2	0.0	3197
At_71C3	0.0	3197
At_71C4	0.0	3197
At_71C5	0.0	3197
At_71B8	0.0	3197
At_71B6	0.0	3197
At_71B5	0.0	3197
At_71B1	0.0	3197
At_88A1	0.0	3197
At_72E2	0.0	3197
At_72E3	0.0	3197
At_72E1	0.0	3197
At_72D1	0.0	3197
At_72C1	0.0	3197
At_72B3	0.0	3197
At_73C3	0.0	3197
At_73C4	0.0	3197
At_73C5	0.0	3197
At_73C6	0.0	3197
At_73C1	0.0	3197
At_73B2	0.0	3197
At_73B3	0.0	3197
At_73B4	0.0	3197
At_73B5	0.0	3197
At_73B1	0.0	3197
At_89B1	0.0	3197
At_89C1	0.0	3197
At_84A3	0.0	3197
At_84B1	0.0	3197
At_84B2	0.0	3197
At_75D1	0.0	3197
At_74F1	0.0	3197
At_74B1	0.0	3197
At_76E4	0.0	3197
At_76E1	0.0	3197
At_76E2	0.0	3197
At_76E12	0.0	3197
At_76E11	0.0	3197
At_85A5	0.0	3197
At_85A4	0.0	3197
At_78D2	0.0	3197
At_78D1	0.0	3197
VVGT1	0.0	3197
At_71C1	0.0	12560
At_71C2	0.0	12560
At_71C3	0.0	12560
At_71C4	0.0	12560
At_71C5	0.0	12560
At_71B8	0.0	12560
At_71B6	0.0	12560
At_71B5	0.0	12560
At_71B1	0.0	12560
At_88A1	0.0	12560
At_72E2	0.0	12560
At_72E3	0.0	12560
At_72E1	0.0	12560
At_72D1	0.0	12560
At_72C1	0.0	12560
At_72B3	0.0	12560
At_73C3	0.0	12560
At_73C4	0.0	12560
At_73C5	0.0	12560
At_73C6	0.0	12560
At_73C1	0.0	12560
At_73B2	0.0	12560
At_73B3	0.0	12560
At_73B4	0.0	12560
At_73B5	0.0	12560
At_73B1	0.0	12560
At_89B1	0.0	12560
At_89C1	0.0	12560
At_84A3	0.0	12560
At_84B1	0.0	12560
At_84B2	0.0	12560
At_75D1	0.0	12560
At_74F1	0.0	12560
At_74B1	0.0	12560
At_76E4	0.0	12560
At_76E1	0.0	12560
At_76E2	0.0	12560
At_76E12	0.0	12560
At_76E11	0.0	12560
At_85A5	0.0	12560
At_85A4	0.0	12560
At_78D2	0.0	12560
At_78D1	0.0	12560
VVGT1	0.0	12560
At_71C1	1.0	5281614
At_71C2	1.0	5281614
At_71C3	1.0	5281614
At_71C4	1.0	5281614
At_71C5	1.0	5281614
At_71B8	1.0	5281614
At_71B6	1.0	5281614
At_71B5	1.0	5281614
At_71B1	1.0	5281614
At_88A1	1.0	5281614
At_72E2	0.0	5281614
At_72E3	0.0	5281614
At_72E1	1.0	5281614
At_72D1	1.0	5281614
At_72C1	0.0	5281614
At_72B3	1.0	5281614
At_72B1	0.0	5281614
At_73C3	1.0	5281614
At_73C4	1.0	5281614
At_73C5	1.0	5281614
At_73C6	1.0	5281614
At_73C1	1.0	5281614
At_73C7	1.0	5281614
At_73B2	1.0	5281614
At_73B3	1.0	5281614
At_73B4	1.0	5281614
At_73B5	1.0	5281614
At_73B1	1.0	5281614
At_89B1	1.0	5281614
At_89C1	1.0	5281614
At_84A3	1.0	5281614
At_84A4	0.0	5281614
At_84A2	1.0	5281614
At_84A1	1.0	5281614
At_84B1	1.0	5281614
At_84B2	0.0	5281614
At_75B1	1.0	5281614
At_75D1	0.0	5281614
At_74F1	1.0	5281614
At_74F2	1.0	5281614
At_74B1	1.0	5281614
At_76E5	0.0	5281614
At_76E4	1.0	5281614
At_76E1	1.0	5281614
At_76E2	1.0	5281614
At_76E12	1.0	5281614
At_76E11	1.0	5281614
At_76C4	1.0	5281614
At_85A5	1.0	5281614
At_85A4	1.0	5281614
At_78D2	1.0	5281614
At_78D1	1.0	5281614
VVGT1	1.0	5281614
UGT71G1	1.0	5281614
UGT78G1	1.0	5281614
UGT72B10	1.0	5281614
UGT74P1	1.0	5281614
UGT73A10	1.0	5281614
UGT74N1	1.0	5281614
UGT75L2	1.0	5281614
UGT85A20	1.0	5281614
UGT73Q1	1.0	5281614
UGT73A12	1.0	5281614
UGT86A5	1.0	5281614
UGT94E2	1.0	5281614
UGT84C2	1.0	5281614
UGT85B2	1.0	5281614
UGT74H5	0.0	5281614
UGT88C4	0.0	5281614
UGT74H6	0.0	5281614
UGT75E3	0.0	5281614
At_71C1	1.0	5280961
At_71C2	0.0	5280961
At_71C3	1.0	5280961
At_71C4	0.0	5280961
At_71C5	0.0	5280961
At_71B8	0.0	5280961
At_71B6	0.0	5280961
At_71B5	1.0	5280961
At_88A1	1.0	5280961
At_72E2	0.0	5280961
At_72E3	0.0	5280961
At_72E1	0.0	5280961
At_72D1	1.0	5280961
At_72C1	0.0	5280961
At_72B3	0.0	5280961
At_73C4	0.0	5280961
At_73C5	1.0	5280961
At_73C6	1.0	5280961
At_73C1	1.0	5280961
At_73C7	0.0	5280961
At_73B2	1.0	5280961
At_73B3	0.0	5280961
At_73B4	1.0	5280961
At_73B5	1.0	5280961
At_73B1	0.0	5280961
At_89B1	0.0	5280961
At_89C1	0.0	5280961
At_84A3	1.0	5280961
At_84A4	1.0	5280961
At_84A2	1.0	5280961
At_84A1	1.0	5280961
At_84B1	0.0	5280961
At_84B2	0.0	5280961
At_75B1	1.0	5280961
At_75D1	0.0	5280961
At_74F1	0.0	5280961
At_74F2	1.0	5280961
At_74B1	1.0	5280961
At_76E5	0.0	5280961
At_76E4	0.0	5280961
At_76E2	0.0	5280961
At_76E12	1.0	5280961
At_76E11	0.0	5280961
At_85A4	0.0	5280961
At_78D2	0.0	5280961
VVGT1	1.0	5280961
UGT71G1	1.0	5280961
UGT78G1	1.0	5280961
UGT72B10	1.0	5280961
UGT74P1	1.0	5280961
UGT73A10	1.0	5280961
UGT74N1	1.0	5280961
UGT75L2	1.0	5280961
UGT85A20	1.0	5280961
UGT73Q1	1.0	5280961
UGT73A12	1.0	5280961
UGT86A5	1.0	5280961
UGT94E2	1.0	5280961
UGT84C2	1.0	5280961
UGT85B2	1.0	5280961
UGT74H5	1.0	5280961
UGT88C4	0.0	5280961
UGT74H6	0.0	5280961
UGT75E3	1.0	5280961
At_71C1	0.0	6466
At_71C2	0.0	6466
At_71C3	0.0	6466
At_71C4	0.0	6466
At_71C5	0.0	6466
At_71B8	0.0	6466
At_71B6	0.0	6466
At_71B5	0.0	6466
At_71B1	0.0	6466
At_88A1	0.0	6466
At_72E2	0.0	6466
At_72E3	0.0	6466
At_72E1	0.0	6466
At_72D1	0.0	6466
At_72C1	0.0	6466
At_72B3	0.0	6466
At_72B1	0.0	6466
At_73C3	0.0	6466
At_73C4	0.0	6466
At_73C5	0.0	6466
At_73C6	0.0	6466
At_73C1	0.0	6466
At_73C7	0.0	6466
At_73B2	0.0	6466
At_73B3	0.0	6466
At_73B4	0.0	6466
At_73B5	0.0	6466
At_73B1	0.0	6466
At_89B1	0.0	6466
At_89C1	0.0	6466
At_84A3	0.0	6466
At_84A4	0.0	6466
At_84A2	0.0	6466
At_84A1	0.0	6466
At_84B1	0.0	6466
At_84B2	0.0	6466
At_75B1	0.0	6466
At_75D1	0.0	6466
At_74F1	0.0	6466
At_74F2	0.0	6466
At_74B1	0.0	6466
At_76E5	0.0	6466
At_76E4	0.0	6466
At_76E1	0.0	6466
At_76E2	0.0	6466
At_76E12	0.0	6466
At_76E11	0.0	6466
At_76C4	0.0	6466
At_85A5	0.0	6466
At_85A4	0.0	6466
At_78D2	0.0	6466
At_78D1	0.0	6466
VVGT1	0.0	6466
UGT71G1	0.0	6466
UGT78G1	0.0	6466
UGT72B10	0.0	6466
UGT74P1	0.0	6466
UGT73A10	0.0	6466
UGT74N1	0.0	6466
UGT75L2	0.0	6466
UGT85A20	0.0	6466
UGT73Q1	0.0	6466
UGT73A12	0.0	6466
UGT86A5	0.0	6466
UGT94E2	0.0	6466
UGT84C2	0.0	6466
UGT85B2	0.0	6466
UGT74H5	0.0	6466
UGT88C4	0.0	6466
UGT74H6	0.0	6466
UGT75E3	0.0	6466
At_71C1	0.0	92109
At_71C2	0.0	92109
At_71C3	0.0	92109
At_71C4	0.0	92109
At_71C5	0.0	92109
At_71B8	0.0	92109
At_71B6	0.0	92109
At_71B5	0.0	92109
At_71B1	0.0	92109
At_88A1	0.0	92109
At_72E2	0.0	92109
At_72E3	0.0	92109
At_72E1	0.0	92109
At_72D1	0.0	92109
At_72C1	0.0	92109
At_72B3	0.0	92109
At_72B1	0.0	92109
At_73C3	0.0	92109
At_73C4	0.0	92109
At_73C5	0.0	92109
At_73C6	0.0	92109
At_73C1	0.0	92109
At_73C7	0.0	92109
At_73B2	0.0	92109
