enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
Lj_72Z2	0.043786127	0.06254034	0.17436086	0.014271305	-0.0677572	-0.010892421	0.07435415	-0.19333799	-0.074273996	-0.1245169	0.044882026	-0.031859115	-0.10988662	-0.28328532	0.008199367	0.10016511	0.0127147855	-0.0450876	-0.15871492	0.052890483	-0.09941343	0.12468368	0.03308036	-0.06481917	-0.018883033	-0.023323223	-0.116769664	0.072797924	0.008119722	0.08771988	-0.04912549	0.08832973	0.024573188	0.09036744	0.020250129	0.067881815	0.01583318	-0.12724905	0.04286555	0.23057653	0.019289667	-0.035987087	0.05142247	0.03127912	-0.053619634	-0.02726656	0.046895504	-0.14800964	-0.15084001	-0.019510636	0.17586648	-0.04367132	-0.031655595	0.0568995	0.1220893	-0.010385773	-0.00931645	-0.038482197	-0.00813946	0.04552458	0.006415438	-0.08522465	0.09606449	-0.0694589	-0.009558484	-0.026355864	0.105176575	0.026660195	-0.059984583	-0.057530936	-0.103290655	-0.029414851	-0.034634344	-0.22950599	0.18093462	0.040944953	-0.12958124	0.019258037	-0.041618593	0.026555412	0.007397823	-0.08202325	-0.027847094	0.04334725	0.03671538	-0.083786726	0.015881553	0.07866681	0.013694176	-0.10236524	0.054442022	0.21688627	0.0419059	-0.01704758	-0.029647073	0.07829668	-0.007455142	0.08912896	0.09969842	0.14184925	-0.0799121	0.03139307	-0.12720793	0.07099191	0.036207568	-0.021474805	-0.14208288	-0.027025469	0.15074143	0.08794077	-0.10814717	-0.113713354	-0.07864318	-0.0063315453	0.011766664	-0.09669989	-0.027263986	0.020843737	0.039020296	0.030601723	0.040128224	0.09836556	0.05317269	-0.16279176	0.14118947	0.032915857	0.114540905	-0.028800095
Lu_71M1	0.040704615	0.053788774	0.16009733	0.009576551	-0.06773549	-0.0017346694	0.08268896	-0.19689001	-0.08342858	-0.12238664	0.06549043	-0.044286918	-0.10307179	-0.2924976	0.014976568	0.09046684	0.0059070787	-0.039583676	-0.15616694	0.034211963	-0.08967005	0.13298517	0.030454716	-0.057283673	-0.016057547	-0.03789875	-0.12706752	0.06612734	0.025020245	0.09718021	-0.06137464	0.078083515	0.009233274	0.09069513	0.012543516	0.06486293	0.026977101	-0.10850478	0.045956053	0.22318459	0.034267403	-0.037715886	0.045777213	0.03150986	-0.04546446	-0.032049574	0.049487542	-0.1451286	-0.14592408	-0.028446937	0.15995865	-0.028335392	-0.019527176	0.045933627	0.10711468	-0.022686016	-0.029692113	-0.019433614	-0.008446982	0.022672148	0.02467831	-0.11923178	0.09768538	-0.0694419	0.014811584	-0.02511418	0.11063381	0.03245783	-0.054437965	-0.05976612	-0.11751335	-0.005000374	-0.06919991	-0.2332643	0.17054775	0.032308348	-0.103105955	0.031247314	-0.041819777	0.014751376	0.00958693	-0.073930584	-0.034659907	0.033321705	0.04717532	-0.086863	0.01751557	0.0667974	0.033957098	-0.09981282	0.055593047	0.20311785	0.032939244	-0.006975521	-0.028208094	0.072685845	0.0067506544	0.094694376	0.10800871	0.15320969	-0.07194099	0.0126914885	-0.122444965	0.09013526	0.035643842	-0.023699278	-0.16334508	-0.041239537	0.15260863	0.087565854	-0.10334276	-0.12296743	-0.08347105	-0.007336124	0.03518932	-0.08996486	-0.03341598	0.037206605	0.048113015	0.049501594	0.04027258	0.11276315	0.0583079	-0.14117831	0.14243229	0.04159547	0.13669245	-0.0068543833
Lu_71P1	0.042375512	0.030847587	0.17476499	0.00771249	-0.040228352	-0.013273557	0.093034014	-0.164993	-0.053561486	-0.13284184	0.07124922	-0.048165146	-0.06969211	-0.27832332	0.026904482	0.098670855	0.036492415	-0.051250704	-0.15190558	-0.006028545	-0.09477493	0.122948825	0.037963964	-0.072149806	-0.022385381	0.02599965	-0.1227786	0.02039656	0.013407753	0.08684555	-0.061540075	0.11713619	0.042401418	0.10017488	0.026849436	0.101192065	0.014905554	-0.12951384	0.0560265	0.2249472	0.029476514	-0.018547645	0.030224944	-0.0082164835	-0.08347406	-0.022194274	0.058720764	-0.12096126	-0.13620907	-0.038217377	0.16667053	-0.039310828	-0.04212863	0.062249314	0.1347709	-0.0015901204	-0.03279186	-0.020666713	0.0044540465	0.020954432	0.037668195	-0.11715037	0.08380771	-0.05840506	-0.009577069	-0.055639982	0.09785391	0.030092007	-0.063719906	-0.04950425	-0.09663675	-0.018526414	-0.040046066	-0.19679287	0.17187198	0.011302111	-0.12060749	0.035482917	-0.026509346	0.02808726	0.026995108	-0.09187793	-0.0005242033	0.031369194	0.044362985	-0.054497927	0.0031996425	0.06350868	0.034935188	-0.11678818	0.06977836	0.21414603	0.017763354	-0.007269998	-0.020811774	0.063341826	-0.026096387	0.1148547	0.0937106	0.14652415	-0.06676871	0.027254958	-0.12017638	0.06754634	0.05095208	-0.06353451	-0.12960334	-0.034112368	0.17873286	0.10252181	-0.07657906	-0.14609686	-0.100089885	0.014062678	0.039663035	-0.100480944	-0.042658683	-0.0024367175	0.049378857	0.034423463	0.036649548	0.08023384	0.040012825	-0.17980865	0.14869434	0.07123702	0.14364366	-0.021624006
Lu_71Q2	0.04969673	0.0645699	0.1803489	0.02105151	-0.04920667	0.0060295025	0.025215171	-0.1626998	-0.054757986	-0.11200322	0.04515187	-0.020482346	-0.07219019	-0.24444069	0.022064574	0.0758422	0.004714167	-0.04603561	-0.16102664	-0.005985417	-0.12549269	0.10226998	0.078002416	-0.05775152	-0.054622743	0.0013155404	-0.11894625	0.07330235	0.0095475055	0.07579617	-0.07416664	0.062405787	0.02452494	0.09683934	-0.0149158975	0.05437203	0.05028696	-0.13472381	0.024224207	0.24456292	0.030812465	0.032914825	0.0070256838	0.03373496	-0.10079967	-0.018188704	0.064714134	-0.116899975	-0.113228604	-0.037481926	0.19807965	-0.046812188	-0.043421213	0.07929469	0.12704594	0.0011961032	-0.055347376	0.0112969875	0.013030944	0.00083919603	0.022682676	-0.13293476	0.12683299	-0.07865576	-0.037051458	0.008864293	0.09321506	-0.007073073	-0.050951857	-0.07644648	-0.11001549	0.0009669209	-0.043837372	-0.21902573	0.1722376	0.044022817	-0.12958196	-0.004758644	-0.03029047	0.011438975	-0.026939834	-0.08200233	0.02068241	0.06812706	0.02252867	-0.07593903	-0.023454456	0.11125785	0.03586445	-0.1275296	0.04891946	0.21745296	0.058799934	-0.022853078	-0.028047116	0.054360542	-0.006687179	0.11853494	0.12799647	0.12053251	-0.057308268	0.029550465	-0.11902484	0.05567501	-0.0071963486	-0.049887016	-0.12710668	-0.049018692	0.16145538	0.102930985	-0.08944979	-0.1514062	-0.0630285	-0.026306167	0.019689422	-0.12741609	-0.07440478	-0.030331194	0.038110048	0.0341512	0.01553305	0.038457878	0.047373038	-0.19039111	0.12446861	0.041867737	0.102407694	-0.019237915
Lu_72M2	0.053572427	0.044163153	0.17510517	0.012478647	-0.03627627	0.0018594941	0.0849787	-0.15928574	-0.07035815	-0.11057218	0.070533946	-0.042775657	-0.091978535	-0.28442183	0.014418832	0.0741155	0.027168276	-0.040175274	-0.14657794	-0.008367104	-0.1008588	0.126174	0.055551395	-0.057638347	-0.03175586	-0.0044332584	-0.14516208	0.041799992	0.019027015	0.09879627	-0.08440464	0.09045163	0.0070216847	0.11134641	0.026822625	0.08800654	0.028696755	-0.13599259	0.061505	0.2364857	0.035964213	-0.013088228	0.025482252	0.013457712	-0.045847796	-0.02660298	0.06463674	-0.1262456	-0.124633946	-0.049384344	0.17190678	-0.021434495	-0.024159867	0.054275975	0.10840625	-0.02888493	-0.048940454	-0.0098534515	0.003380817	0.011238829	0.047097426	-0.12550946	0.1198386	-0.037211347	0.006570423	-0.02961941	0.10133046	0.031583495	-0.0614846	-0.050756305	-0.11571604	0.0024079862	-0.06157535	-0.20929451	0.1552735	0.023075044	-0.10004541	0.02128024	-0.030284481	0.0033383768	0.023316504	-0.08171807	-0.0010861191	0.06164426	0.035118625	-0.06954043	0.0054767346	0.07208405	0.030576373	-0.10851827	0.062058512	0.21807058	0.025618676	-0.004515214	-0.031887285	0.070074804	0.0143945925	0.09998277	0.10890822	0.15102631	-0.06073016	0.030944474	-0.12337367	0.071217984	0.006815032	-0.050859053	-0.15978424	-0.0488622	0.15892501	0.11143277	-0.09060485	-0.15303333	-0.08982972	-0.0011794263	0.03850525	-0.11450561	-0.058377508	0.019176835	0.048377093	0.042798374	0.018417602	0.089506306	0.03435149	-0.154768	0.13608076	0.05832187	0.12545434	0.009769865
Lu_72Q1	0.04387892	0.060119703	0.16169004	0.011261411	-0.06924326	0.003790461	0.031532645	-0.17775276	-0.0644604	-0.11301532	0.043051872	-0.028830187	-0.10279791	-0.2690165	0.011391671	0.110885836	0.015242034	-0.037237175	-0.16484176	0.027121034	-0.09707727	0.11992653	0.0675189	-0.06800965	-0.03957581	-0.02416299	-0.10274642	0.06816767	0.0043858066	0.0774821	-0.06405721	0.07668717	0.027172288	0.08590112	-0.018568775	0.05159998	0.030728865	-0.12280597	0.030249678	0.22944409	0.030603562	-0.018910067	0.019643899	0.040105056	-0.0789622	-0.0018802548	0.04297985	-0.1230502	-0.14274833	-0.0025377697	0.20158118	-0.062011193	-0.039192937	0.06285289	0.116995946	-0.004735569	-0.0483156	-0.015537978	0.0040029325	-0.004193198	-0.0052748346	-0.114986524	0.1036091	-0.08490271	-0.013683061	-0.010195234	0.11614171	0.0056145294	-0.05453457	-0.06407829	-0.12586576	-0.004055494	-0.05392472	-0.22236627	0.18697236	0.05509038	-0.13292603	0.025813	-0.046465836	0.018184485	-0.0018643489	-0.092344746	-0.007496099	0.039878543	0.03793063	-0.09271727	-0.02645204	0.09603668	0.013905418	-0.11289839	0.038126785	0.20990892	0.039229237	-0.019232273	-0.03735584	0.07999717	0.0068576783	0.114832796	0.12521753	0.13662012	-0.059052326	0.022117143	-0.12577207	0.07245285	0.014961416	-0.041693497	-0.15128928	-0.041248653	0.16410659	0.09382505	-0.07786343	-0.10110576	-0.061815854	-0.0036683294	0.015789384	-0.09955338	-0.04341126	-0.011374614	0.037077058	0.03206429	0.024868332	0.083682716	0.04570145	-0.1799628	0.13767868	0.046102677	0.12410061	-0.021127935
Lu_88G1	0.05868042	0.05560681	0.15546131	0.019184902	-0.057588577	0.0065803234	0.035572957	-0.1877182	-0.05902383	-0.119575664	0.031524293	-0.040350154	-0.082622014	-0.26555488	0.013668223	0.10394945	-0.008935617	-0.04665913	-0.16858669	0.05701347	-0.111608714	0.10386724	0.063495584	-0.07674817	-0.024788065	-0.040784735	-0.10464065	0.0614367	0.022128798	0.10176857	-0.058257543	0.07554822	0.012598827	0.071838014	-0.0029992564	0.05706534	0.019092208	-0.114710994	0.036890503	0.23746967	0.026523912	-0.0076951543	0.029195115	0.047493093	-0.08071593	-0.02198285	0.053787388	-0.14729652	-0.14879303	-0.017488245	0.18559885	-0.05555311	-0.033933118	0.058225263	0.12458744	-0.0028629247	-0.037494067	-0.00843025	-0.0011819884	0.02407487	-0.0057790494	-0.10820289	0.11314759	-0.084960066	-0.022949072	0.011184062	0.10437583	0.010752908	-0.04684135	-0.06220801	-0.13155812	0.0082833385	-0.061604753	-0.25374937	0.17353511	0.044073086	-0.12641291	0.009084788	-0.037168503	0.022328258	-0.0052546407	-0.07362421	-0.019856356	0.03664066	0.043383796	-0.0886104	-0.022480832	0.08978965	0.0076218555	-0.08441902	0.051440503	0.2202867	0.04924917	-0.00927559	-0.035287295	0.088921696	-0.004950187	0.10256574	0.10359346	0.13066319	-0.05543749	0.01022914	-0.117143	0.07761759	0.015905622	-0.027084794	-0.15451357	-0.024750315	0.16419996	0.091404796	-0.08856417	-0.11090911	-0.06898135	-0.01951972	0.009042128	-0.104022	-0.048569236	-0.0029455214	0.039634988	0.028926624	0.029302126	0.09578892	0.05856578	-0.16107848	0.14446765	0.036272097	0.1112735	-0.035935152
MiCGT	0.051078785	0.041744824	0.18137267	0.022588288	-0.032228734	0.006163834	0.034781095	-0.14043334	-0.053467166	-0.120130874	0.049459986	-0.021867435	-0.067279376	-0.25215667	0.030472348	0.074150525	2.12274e-05	-0.05051746	-0.16943115	0.00850741	-0.11801308	0.098225616	0.07600695	-0.0722767	-0.07562441	0.012583594	-0.11348777	0.045239016	0.0023356294	0.087001525	-0.07604488	0.09712925	0.03657005	0.10278625	-0.00196263	0.06331611	0.037060715	-0.12352258	0.031597205	0.25600713	0.04287842	0.025099136	0.00847735	0.018849578	-0.08625713	0.00051341316	0.06514337	-0.11361497	-0.11868894	-0.041008532	0.19279979	-0.047959756	-0.034074884	0.0807545	0.10624869	0.0012462252	-0.06681075	0.007781046	0.008211235	-0.0022026876	0.02113425	-0.12415488	0.118936315	-0.0793449	-0.022849824	-0.009442408	0.09219391	-0.014642342	-0.046023052	-0.07037871	-0.12841465	0.0015805302	-0.027277792	-0.2233423	0.17950447	0.035481982	-0.12298317	-0.010201293	-0.028128225	0.01624274	-0.0043358183	-0.089082755	0.035475533	0.06869881	0.017097326	-0.060430497	-0.04647964	0.103151344	0.028151317	-0.09957302	0.047511555	0.22595061	0.05013238	-0.011344627	-0.043065384	0.07682387	-0.022551583	0.108330876	0.12208193	0.12571788	-0.06493808	0.034555376	-0.12102388	0.05043152	-0.0074163564	-0.060021803	-0.13435026	-0.04768952	0.15071	0.11072713	-0.07511635	-0.14339897	-0.05574308	-0.017072037	0.012928041	-0.122399636	-0.058595758	-0.036481395	0.04393951	0.017512897	0.007788832	0.041661575	0.03449769	-0.2068079	0.14322838	0.03724527	0.10881156	-0.012589191
MiCGTb	0.04887501	0.039782707	0.1807731	0.022311864	-0.03629292	0.002189021	0.031063957	-0.14143234	-0.0489129	-0.12157983	0.048161622	-0.022448482	-0.06657378	-0.25148964	0.03491809	0.08083935	0.005434371	-0.050169922	-0.16789497	0.0027496764	-0.12200906	0.09909745	0.07587452	-0.070790224	-0.07548149	0.014921677	-0.1150502	0.047446623	0.0013578866	0.0879772	-0.08192141	0.09633528	0.03601002	0.10121678	-0.005631239	0.062983245	0.038856782	-0.12949048	0.031182071	0.24986881	0.04272899	0.018361866	0.0055773025	0.01913182	-0.088878624	0.0018149307	0.06334621	-0.11418027	-0.120955944	-0.036127456	0.19664669	-0.051910948	-0.033479206	0.080961816	0.10865263	0.0032829964	-0.06949929	0.0082405675	0.015537978	-0.0036732792	0.019764422	-0.12507805	0.12035027	-0.07971449	-0.023171585	-0.009590484	0.094278485	-0.009006277	-0.046029653	-0.0723432	-0.12775242	0.0038834466	-0.02939479	-0.21832259	0.17841384	0.03777641	-0.12318067	-0.0065825735	-0.025057968	0.019076224	-0.0043352474	-0.09018094	0.034759223	0.065694936	0.016772414	-0.064836375	-0.044620797	0.1039566	0.02955382	-0.10697841	0.04919039	0.22296716	0.04885828	-0.017286368	-0.040156696	0.07406358	-0.01952349	0.112702295	0.118271425	0.11982315	-0.058371	0.03798248	-0.12023767	0.051241633	-0.0069035375	-0.06255662	-0.13566247	-0.050904855	0.15313485	0.1111239	-0.07251504	-0.13823785	-0.058186542	-0.023331046	0.0176602	-0.11977016	-0.061347626	-0.03336259	0.041637544	0.017232185	0.009878186	0.042936265	0.034335937	-0.20494248	0.1466456	0.03941634	0.10694523	-0.011963389
Mt_71G1	0.045555964	0.048416343	0.19158708	0.014847772	-0.028918806	0.0030201273	0.046435576	-0.13138266	-0.07523997	-0.121987976	0.040469788	-0.008213895	-0.0844053	-0.24023181	0.013206475	0.054236904	0.012638033	-0.05922936	-0.1655827	0.0069517554	-0.13643853	0.0950799	0.060186375	-0.053008355	-0.0747332	0.010966798	-0.12070231	0.05182398	0.0028980307	0.082599856	-0.09181547	0.08606721	0.037930563	0.112273656	-0.0015756739	0.066468306	0.04754007	-0.13821235	0.03465507	0.26370528	0.042380944	0.024312709	0.023418406	0.021289334	-0.07675618	-0.012757222	0.05473818	-0.11259287	-0.108819485	-0.06642962	0.19452803	-0.029260501	-0.033869956	0.09029544	0.11189339	-0.0064924182	-0.042042535	0.008135658	0.016951641	0.011199603	0.025612485	-0.12711783	0.10753077	-0.07288177	-0.02350887	-0.0040099574	0.10147679	-0.016075328	-0.06378101	-0.06117218	-0.12056468	-0.017126132	-0.013190641	-0.22853766	0.17227414	0.031998105	-0.1256272	-0.03337094	-0.04013469	0.01981033	0.007747722	-0.06954945	0.03559911	0.080081865	0.0108204605	-0.043787915	-0.03740723	0.10571134	0.03048367	-0.10177242	0.05092984	0.22003715	0.059146594	-0.02116354	-0.032250967	0.07218685	-0.02778835	0.10352131	0.116780385	0.12915507	-0.093048796	0.055215996	-0.134282	0.03771252	-0.014600275	-0.05840659	-0.12000763	-0.04595911	0.14413166	0.10303414	-0.10203874	-0.15793674	-0.047757823	-0.014383537	0.008252923	-0.122583285	-0.051084317	-0.024505474	0.044607345	0.03157977	0.0062517584	0.03208491	0.02988019	-0.19620563	0.13940327	0.039320115	0.09134657	-0.0064997426
Mt_72L1	0.04157198	0.043616254	0.1680895	0.00772733	-0.045654725	0.0051440494	0.03312671	-0.15523964	-0.054190185	-0.127902	0.04682049	-0.03597544	-0.07441712	-0.25710288	0.024756247	0.09639919	0.0023744374	-0.05534187	-0.16621631	0.02051946	-0.106815204	0.1025022	0.07162756	-0.079440124	-0.05051801	0.009686404	-0.10367668	0.0460922	0.010859291	0.075568825	-0.06285006	0.097347535	0.047651496	0.09086437	-0.011266789	0.07418241	0.026387434	-0.11680986	0.021400446	0.24563369	0.027984815	0.011035261	0.01809653	0.02090877	-0.10260469	-0.0028670728	0.0556076	-0.12592755	-0.13520601	-0.031761087	0.1991255	-0.068631575	-0.0370102	0.075794175	0.12473296	0.009754129	-0.047465608	-0.0049763033	0.011392563	0.010797227	0.011950836	-0.111989856	0.10496194	-0.08569169	-0.028859843	-0.014908202	0.09806639	-0.002174979	-0.051511902	-0.06428847	-0.1172842	-0.009902655	-0.032094575	-0.2300727	0.18988535	0.039577745	-0.13527812	-0.0006477437	-0.03264468	0.031977054	-0.0010679354	-0.08858861	0.008203371	0.05087643	0.029311586	-0.07040273	-0.037250467	0.09816226	0.018271096	-0.104650006	0.050053265	0.22142614	0.04539041	-0.01898581	-0.034446537	0.08343823	-0.023933677	0.11704048	0.11442987	0.12379647	-0.06858187	0.033399865	-0.12698878	0.061107904	0.016047424	-0.049494963	-0.126463	-0.029603444	0.16968553	0.096219644	-0.080184646	-0.12873308	-0.06827894	-0.008762197	0.009911908	-0.10459321	-0.05025913	-0.033587616	0.042600196	0.022481445	0.022719195	0.053962253	0.043237813	-0.19705622	0.14474279	0.04188986	0.11177732	-0.02513812
Mt_78G1	0.07972859	0.042917352	0.19178621	0.017762873	-0.018463884	0.0018771896	0.06224581	-0.12953027	-0.06305792	-0.11907803	0.040811867	-0.019598028	-0.06828321	-0.23365484	0.0041382476	0.054466266	0.018021025	-0.05948031	-0.17345159	0.0006677668	-0.14449866	0.079346225	0.05576631	-0.050340082	-0.064177	0.009638927	-0.13204686	0.047098495	0.0107695535	0.09656755	-0.09352291	0.07964577	0.019262645	0.10626369	0.026125392	0.08324603	0.034397926	-0.14242435	0.03866761	0.2730866	0.020445224	0.046962623	0.02633603	0.0022087032	-0.07426355	-0.01731231	0.06973965	-0.11339038	-0.10449797	-0.072209544	0.18003753	-0.030358283	-0.03718926	0.084603414	0.10989356	0.003264281	-0.04009236	0.011652452	0.0150583945	0.028633313	0.037591476	-0.113878176	0.12473604	-0.057962123	-0.037083827	-0.0066478383	0.09466997	-0.00942265	-0.054471906	-0.054271635	-0.10764676	-0.004926638	-0.01942806	-0.22034429	0.15954614	0.01880095	-0.12838848	-0.029096933	-0.031152802	0.01583577	0.01082736	-0.077628314	0.029916145	0.10605065	0.0064057563	-0.028255958	-0.017234022	0.110587835	0.030589115	-0.090566896	0.05508943	0.24117662	0.064828694	-0.019014658	-0.04621155	0.06640795	-0.025772912	0.09923383	0.11542159	0.13284391	-0.08172531	0.058512256	-0.13770302	0.030567009	-0.015386723	-0.06466962	-0.10047595	-0.028148688	0.15424204	0.11539985	-0.08851866	-0.17418167	-0.05806067	-0.0151167195	0.0046467767	-0.13690995	-0.07456448	-0.016196182	0.038982913	0.01799814	0.0026020207	0.041072268	0.03262796	-0.17724127	0.1281144	0.036080576	0.085625835	-0.023023969
Mt_88E1	0.048511084	0.06054102	0.15914162	0.026511902	-0.050410446	0.007698731	0.042135928	-0.17133757	-0.08213363	-0.104726866	0.037718803	-0.023071986	-0.096262254	-0.2627334	0.012767844	0.09628029	0.012125702	-0.0496957	-0.16651504	0.04676624	-0.10272173	0.10564257	0.060951807	-0.07475252	-0.028592039	-0.019932726	-0.101622984	0.05150517	0.019356968	0.09244719	-0.05453948	0.07958108	0.021488177	0.08199274	0.010067374	0.057256743	0.027478088	-0.12255783	0.054185886	0.2496104	0.029247722	-0.010473981	0.024995653	0.041903272	-0.06265238	-0.023477143	0.057613444	-0.13469963	-0.13815002	-0.026703762	0.18404445	-0.041396674	-0.042816795	0.06510001	0.11823985	-0.019719668	-0.028174357	-0.017248854	-0.0003466005	0.019063862	-0.010665339	-0.10681849	0.10346743	-0.08541905	-0.01607558	-0.008535135	0.11361206	0.009044325	-0.051902562	-0.06089993	-0.13208605	-0.009934366	-0.03411509	-0.25102025	0.1860987	0.048988495	-0.13456094	0.0011558902	-0.05177236	0.025006043	0.0052382285	-0.067919925	-0.0074486826	0.04688925	0.045349367	-0.08357078	-0.03308409	0.08642851	0.008963434	-0.08707549	0.053324047	0.21918406	0.042436663	-0.020576168	-0.03367936	0.09247544	-0.013990611	0.09957716	0.10935531	0.14373626	-0.077348165	0.01706052	-0.1378315	0.06997402	0.011767179	-0.03011545	-0.15431957	-0.033196453	0.15844019	0.094948836	-0.0908191	-0.12037353	-0.06541701	0.0011797873	-0.0050679394	-0.099007994	-0.02411122	-0.0123175485	0.03427254	0.039020803	0.008785523	0.077326864	0.05219155	-0.1816182	0.1332302	0.033881444	0.115728155	-0.03194041
Nt_71A6	0.05903315	0.05006656	0.1640889	0.013894598	-0.04550773	0.006589935	0.036166165	-0.16032782	-0.06692004	-0.12336133	0.04303047	-0.03587025	-0.06459295	-0.25478816	0.022141378	0.08601314	0.0034344126	-0.05572821	-0.15883058	0.03433492	-0.11822749	0.09605239	0.06543891	-0.080228776	-0.02029537	-0.0070419507	-0.1031256	0.046225414	0.03332251	0.10305153	-0.06634337	0.07520782	0.015532514	0.092167966	0.012519426	0.06332971	0.024273377	-0.12232651	0.042100836	0.254439	0.019599732	0.01839944	0.017866924	0.036809966	-0.090387076	-0.022285102	0.06377307	-0.13934839	-0.13971119	-0.04332452	0.17717595	-0.053686786	-0.037264157	0.06754122	0.1364517	-0.0025947252	-0.02632666	0.0033499808	0.017743371	0.037368935	0.008575834	-0.11258457	0.1056416	-0.08614525	-0.049844153	0.0007407555	0.102649055	0.010977357	-0.045663677	-0.06348486	-0.1290765	0.015461264	-0.039174538	-0.2586658	0.16605268	0.041639775	-0.1394106	-0.010198742	-0.039995737	0.030754887	0.00081056287	-0.06452716	-0.013167297	0.046130545	0.050114863	-0.07484658	-0.026017167	0.077144526	0.012810304	-0.0809479	0.05219625	0.22143306	0.049089156	-0.021910196	-0.03843558	0.085730515	-0.024613965	0.109810986	0.1014778	0.1309754	-0.06438577	0.024601439	-0.13345776	0.053355563	0.009301038	-0.033866968	-0.13521609	-0.02488608	0.17356104	0.095128104	-0.089220375	-0.1369622	-0.07864595	-0.006443046	-0.0058271457	-0.10479848	-0.040249098	-0.020178495	0.036687575	0.02850622	0.0036947369	0.067901745	0.05860959	-0.17297247	0.14256981	0.04226211	0.11713614	-0.04231239
Nt_UGT1	0.051596224	0.042688724	0.17120355	0.023998935	-0.038412962	0.0050918353	0.008549774	-0.15020132	-0.05302568	-0.09489278	0.038424045	-0.03217719	-0.06795225	-0.24108186	0.02528241	0.09053709	0.004214753	-0.03761711	-0.16939186	0.0039009056	-0.11667262	0.09025824	0.09359138	-0.06816832	-0.062289044	0.0012041163	-0.11189409	0.049463246	0.01334992	0.0789272	-0.07599468	0.074812785	0.027239919	0.08620962	-0.010542163	0.062968224	0.045031395	-0.12948257	0.02923723	0.2455724	0.030907081	0.030940292	-0.00832084	0.038467947	-0.090201184	-0.0065961336	0.07478555	-0.1136638	-0.123701416	-0.02784797	0.21067646	-0.060789976	-0.044007186	0.0788319	0.1149256	-0.0045402865	-0.07063919	0.008925395	0.01601703	-0.010332845	0.012196408	-0.123864405	0.13010085	-0.07872795	-0.034335177	0.005407465	0.096338294	-0.0066039055	-0.04311615	-0.07579742	-0.13085602	0.014352031	-0.04420756	-0.21774772	0.17767291	0.04611124	-0.13840806	-0.0033734634	-0.03105303	0.012597777	-0.0058571966	-0.08763235	0.025197545	0.064125195	0.027656196	-0.0803924	-0.052215595	0.112503566	0.022963936	-0.11134646	0.040901903	0.2233779	0.04292014	-0.0205326	-0.042167474	0.07978221	-0.006696557	0.11810479	0.123125166	0.119970076	-0.04420209	0.029978473	-0.126034	0.056628786	-0.009958681	-0.057169065	-0.13909611	-0.050977316	0.16383073	0.116468035	-0.06358532	-0.13625282	-0.06516644	-0.018806607	0.015563099	-0.122257255	-0.06653252	-0.037161782	0.032255687	0.018922977	0.0034802402	0.037715588	0.037860606	-0.19906047	0.13286155	0.039037038	0.099668756	-0.022413008
OAO89857.1	0.06691769	0.04678713	0.194312	0.018665554	-0.026249442	-0.007017343	0.05811735	-0.11764447	-0.07511576	-0.13244037	0.04593719	0.0014300385	-0.08007885	-0.23386271	0.011689241	0.049594894	0.020090993	-0.07431119	-0.1778018	0.01810296	-0.14447945	0.07481817	0.04540522	-0.04914438	-0.08551985	0.020117886	-0.12823285	0.047532562	0.008414598	0.09670274	-0.08930571	0.084410086	0.03858281	0.10762407	0.010040951	0.06411689	0.037540033	-0.14620024	0.039883535	0.2728597	0.022297071	0.029899925	0.03600021	-0.00910714	-0.06343814	-0.0073198024	0.056779116	-0.113350816	-0.09530797	-0.06420976	0.18100339	-0.027839689	-0.038330626	0.09919862	0.09680485	0.0054826415	-0.029613243	0.006539303	0.018650318	0.025724214	0.026406905	-0.10513935	0.11497148	-0.07348906	-0.02808431	-0.018510561	0.10216384	-0.01890948	-0.05316735	-0.053896245	-0.10579909	-0.03588516	0.016786547	-0.2225638	0.18162093	0.02782857	-0.12676743	-0.03075829	-0.04021277	0.020532705	0.006009296	-0.07722023	0.032251816	0.111817114	0.0043024747	-0.021426123	-0.021584004	0.117046975	0.02736905	-0.08819953	0.054345094	0.23740187	0.06458587	-0.03486277	-0.04821726	0.07663839	-0.03342285	0.08531107	0.119945586	0.13221131	-0.109167255	0.056918785	-0.14896932	0.03218532	-0.016813604	-0.055213135	-0.095304616	-0.033086043	0.13709705	0.1035398	-0.09644658	-0.16301562	-0.032563694	-0.012083457	-0.0066884775	-0.11891692	-0.056303687	-0.027059	0.0333861	0.017248169	-0.00033906192	0.033609346	0.03876862	-0.18647231	0.1359758	0.02628526	0.079151645	-0.015586434
