enzyme	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127
OsCGT2_UGT708A4	0.12112458	0.00987055	0.10442634	0.076353855	0.012477402	0.03879321	0.112129375	-0.09745303	0.008017655	-0.052103605	0.09883896	-0.05276575	0.022296183	-0.25760108	0.05361611	0.042975325	-0.012681921	-0.09606759	-0.08549234	-0.025618909	-0.039305914	0.093747675	0.066036	-0.023543162	-0.022291884	-0.098955944	-0.13385679	0.018212512	0.061709933	0.25899386	-0.042259216	0.05130745	-0.13366753	0.07073774	0.027841438	-0.0007521906	-0.008654624	-0.058025442	0.18705228	0.16272628	0.07253192	0.028381726	-0.0026661337	-0.03120788	-0.010944135	-0.067830086	0.04093193	-0.03584005	0.012171846	0.022021053	0.047066707	0.077826254	0.022372758	-0.036886796	0.031541266	-0.024397962	-0.09572983	0.08380123	-0.06297423	-0.06745543	0.041416943	-0.16541377	0.15944047	0.0094843805	0.10399708	0.017215675	0.035074297	-0.003042933	-0.024557276	-0.011632746	-0.15048882	0.1095968	-0.16442016	-0.14810552	0.022956189	0.006657564	0.08861421	0.12097964	0.02817487	-0.06928044	-0.060134407	-0.06465361	0.020382829	0.02637235	0.065164015	-0.06016575	0.017920502	-0.047481075	0.027507497	-0.013808722	0.0977397	0.13502072	0.0539488	0.087962225	-0.058151487	0.030269476	0.011029336	0.015358358	0.06268915	0.17039387	0.1025624	-0.16464442	0.07480884	0.13571176	-0.013902072	-0.048739653	-0.22702794	-0.09776261	0.08884018	0.12030713	-0.028926194	-0.10094625	-0.0298383	-0.016796373	0.083754495	-0.09620825	-0.1330336	0.026551973	0.05270474	0.086777434	0.009712501	0.20534325	0.11678901	-0.0545917	0.061447512	0.07412427	0.17322864	0.04176721
OsCGT3_UGT708A2	0.12134483	0.014106439	0.10488968	0.07748868	0.013485676	0.038297836	0.10683942	-0.097940795	0.0059619737	-0.049655866	0.10030965	-0.050214954	0.017748972	-0.25850078	0.055362742	0.042103708	-0.010216469	-0.0950699	-0.08500449	-0.02722612	-0.04192708	0.09541324	0.06882028	-0.023495337	-0.02448311	-0.097354665	-0.13623767	0.021626681	0.06372948	0.2566102	-0.046020858	0.048460457	-0.13588943	0.07284048	0.029276296	0.0017323545	-0.00074663624	-0.06377035	0.18495716	0.16594227	0.07162398	0.02760864	-0.0016347488	-0.027374128	-0.005173184	-0.06666644	0.04340157	-0.03941047	0.010221127	0.020257179	0.050726116	0.079451755	0.021894503	-0.034530055	0.03043193	-0.027289344	-0.09410345	0.08275194	-0.060447536	-0.064582355	0.043184124	-0.16541237	0.16749492	0.01172826	0.10195651	0.017079944	0.03641344	-0.00021136401	-0.023366468	-0.01349467	-0.14820291	0.109905265	-0.16294466	-0.15060957	0.024834044	0.009715558	0.088637404	0.12119721	0.027752396	-0.070268914	-0.059855826	-0.06463612	0.01653436	0.03147778	0.063238114	-0.06519431	0.021558195	-0.042704426	0.026562344	-0.01816211	0.09878486	0.1380824	0.05187623	0.08158082	-0.058719818	0.029183134	0.017724907	0.013484549	0.06345783	0.1688882	0.1006728	-0.16053411	0.06851128	0.13561533	-0.018460464	-0.04846594	-0.22991903	-0.09793657	0.08992806	0.11911855	-0.033294253	-0.10457765	-0.03110281	-0.01977301	0.08223515	-0.0954362	-0.13264835	0.027267208	0.05103256	0.089660175	0.004988707	0.20559596	0.11599178	-0.053631578	0.061167058	0.07085891	0.16682877	0.044039503
OsCGT6_UGT708A40	0.12009606	0.008031714	0.1079976	0.07961835	0.014698776	0.037863087	0.1157607	-0.09338565	0.0017628131	-0.048092913	0.101367354	-0.049624223	0.026791451	-0.25460824	0.052129526	0.038808603	-0.012962298	-0.100346036	-0.08368156	-0.022826418	-0.03481221	0.09111544	0.059896164	-0.015648302	-0.021447314	-0.1007774	-0.12952237	0.01927709	0.062123068	0.2689503	-0.03673178	0.04502491	-0.13685082	0.07476315	0.031378463	-0.0097116	-0.010657387	-0.05411561	0.19409989	0.1623379	0.071180895	0.037151568	-0.0016285226	-0.03227306	-0.008726006	-0.070644885	0.041063387	-0.02676299	0.021784602	0.025548553	0.03792674	0.08279486	0.022390526	-0.03338136	0.029597512	-0.023511728	-0.0860602	0.08582142	-0.0683672	-0.064467445	0.039617483	-0.16214494	0.15318991	0.007544834	0.10449491	0.015582178	0.032265726	-0.012493704	-0.023724519	-0.010418555	-0.15295455	0.109184735	-0.15464991	-0.14459865	0.021850614	0.0065412577	0.088517696	0.12153343	0.025648775	-0.06957708	-0.062982194	-0.06001072	0.02291805	0.02865267	0.07168969	-0.056716524	0.022698103	-0.054796327	0.029490463	-0.00993799	0.09455123	0.12875567	0.058487307	0.08773	-0.060047302	0.026115086	0.000615813	0.008710413	0.063717715	0.17672536	0.104414076	-0.1739065	0.08012202	0.13125634	-0.010075884	-0.044895742	-0.22152767	-0.10198452	0.08157565	0.12371989	-0.030067766	-0.101062916	-0.027219351	-0.012120386	0.083560005	-0.09412048	-0.13004234	0.02367789	0.04863514	0.08761159	0.006385566	0.20247112	0.12523425	-0.05633871	0.053854335	0.07311776	0.18062958	0.03577993
Os_72F1	0.08447743	0.015508448	0.034745283	0.041784838	-0.015806627	0.030504903	0.11040342	-0.09871526	0.0076744063	-0.08798925	0.13609995	-0.10357386	0.064521454	-0.27998364	0.07512667	0.06811487	0.028197113	-0.10726847	-0.057742473	-0.038524747	0.014350994	0.11113941	0.061324157	-0.062656045	0.07457376	-0.044280764	-0.09835387	-0.035252396	0.10392	0.23560107	0.009458075	0.06689122	-0.080770425	0.046109598	0.040430263	0.037982155	-0.07459681	-0.003801254	0.1892805	0.11968359	0.03596249	-0.032356106	-0.011486396	-0.09579912	-0.039000105	-0.062736474	0.042796854	-0.04530203	-0.012068918	0.04648086	-0.0007715867	0.052973915	-0.007976674	-0.08701918	0.052883677	-0.027644815	-0.056624476	0.05906716	-0.03665761	-0.025970463	0.019784236	-0.16203882	0.08437457	-0.0007974418	0.078675486	-0.05127155	0.06436328	0.044858195	-0.018158099	0.008617675	-0.15215366	0.09602649	-0.13176256	-0.15490437	0.056369703	0.0020014746	0.039289355	0.16118589	-0.016176475	-0.027610019	-0.007167304	-0.030092172	-0.059239265	-0.041296087	0.13961303	-0.055135943	0.019194534	-0.120546155	0.0020565088	-0.018574381	0.11843601	0.11647618	0.0067447713	0.07153548	-0.04812473	0.057176042	0.0053059002	0.05131506	0.04352196	0.17318207	0.07502785	-0.19767082	0.03023269	0.1370666	0.06480907	-0.036533285	-0.21654966	-0.04648426	0.13923894	0.082533054	0.023503836	-0.10203366	-0.0981349	0.06969614	0.058151692	-0.015872963	-0.034346893	0.027243868	0.034415133	0.090150915	-0.009679986	0.20922418	0.14658123	-0.028080484	0.053248208	0.105464056	0.24134777	0.03485649
Os_72H3	0.0606092	0.06622824	0.09607571	0.10987788	-0.024132816	-0.009053669	0.085063905	-0.20543557	-0.040360656	-0.034737553	0.12588026	-0.05212717	0.0067623225	-0.28074333	0.09952661	0.04611946	-0.05571022	-0.06906572	-0.05501943	0.032089967	-0.02588638	0.14452253	0.03716093	-0.06736639	0.045966655	-0.08006285	-0.08995626	0.068062626	0.07824246	0.20478833	0.0058914507	-0.013030302	-0.12857637	0.095576085	0.024620207	-0.03787991	0.051751297	-0.021675427	0.14849341	0.18493637	0.080709055	0.0070379055	0.010314554	0.05018875	-0.03530789	-0.07195226	0.08489365	-0.07879541	-0.011103202	0.035430375	0.05178553	0.054985836	0.039920893	-0.05190127	0.07099397	-0.018846886	-0.04000151	0.01974071	-0.11761413	-0.03483648	0.030750424	-0.16632168	0.10376197	-0.056724556	0.04397555	0.030414216	0.02691576	-0.008180055	-0.06106726	-0.08351867	-0.14141564	0.08149853	-0.13353772	-0.16788025	0.04492439	0.054830268	0.010701354	0.114921786	0.04899334	-0.05386928	-0.098748825	-0.04943449	-0.01750946	-0.058536656	0.10434667	-0.11615249	0.024794068	-0.038442638	0.072036795	-0.053490594	0.02982356	0.06893437	0.039094906	0.046338607	-0.025436506	0.0032734203	-0.047472306	0.01612573	0.054489784	0.1299225	0.07149383	-0.19377385	0.05796283	0.1308007	0.050607566	-0.010035028	-0.21068428	-0.14481309	0.0887797	0.08943566	-0.0841753	-0.091640934	-0.0991841	-0.0062135947	0.07194238	-0.067652866	-0.052353114	-0.01827716	0.08069455	0.13381988	-0.0033466804	0.14074026	0.15827307	-0.10381585	0.057115406	0.05100636	0.20318045	-0.03018851
Os_72J1	0.062731765	0.035872128	0.15570246	0.11192811	-0.0012216283	-0.009782296	0.10620578	-0.19455732	-0.009796456	-0.031966995	0.11126632	-0.059176825	0.04164092	-0.24291676	0.10321141	0.010020988	-0.06241768	-0.038564593	-0.03524287	-0.026244832	-0.075056635	0.13523267	0.03534251	-0.028303739	0.027551997	-0.070798	-0.119190864	0.10205565	0.049411148	0.21746373	-0.0311841	-0.009749831	-0.1512117	0.12858385	0.058595136	-0.032879297	0.05222104	-0.05407646	0.14681494	0.16868517	0.08793007	0.05719321	-0.024976833	0.06628453	-0.041651018	-0.08262145	0.108512454	-0.06633973	-0.002132935	0.009936772	0.03415183	0.06264998	0.054954033	-0.026583584	0.08675546	-0.021045508	-0.078101605	0.04423191	-0.09166074	5.8981663e-05	0.08333814	-0.15916285	0.1315852	-0.030861435	0.036063273	0.06693414	-0.034187026	-0.0020797644	-0.057703022	-0.09147753	-0.1313907	0.12537064	-0.13816702	-0.12834854	-0.018120447	0.020343713	0.01647094	0.076212205	0.084823176	-0.06427844	-0.10871116	-0.03966807	0.02981657	-0.018385269	0.061920583	-0.104012504	0.06321002	-0.032489683	0.10250946	-0.07227784	0.034222092	0.07567603	0.065859	0.04954491	-0.0031490314	-0.047780212	-0.048134208	0.02159211	0.031148193	0.09419794	0.11193512	-0.13750212	0.08698337	0.09461436	0.0154369855	-0.012072069	-0.1770157	-0.15769815	0.053598057	0.13966347	-0.08275857	-0.12613313	-0.11870407	-0.084482215	0.109085105	-0.12638693	-0.11624303	0.017388664	0.07151942	0.096944585	-0.0069954298	0.09655196	0.13813512	-0.09724833	0.059061367	0.037267193	0.16446416	-0.025020152
Os_88C1	0.10007349	0.021031268	0.08907264	0.07674028	0.020463409	0.0341383	0.103100695	-0.12690626	0.04520414	-0.058372695	0.10054485	-0.07402554	0.03229335	-0.24557118	0.06733725	0.045173712	-0.01407274	-0.09140717	-0.05120747	-0.04465494	-0.0557319	0.109257564	0.08502622	-0.035866387	0.004922565	-0.09044878	-0.13920243	0.028778432	0.07098654	0.22564726	-0.03947862	0.0464401	-0.13016048	0.06252057	0.007840301	0.029498223	0.0015730871	-0.06918339	0.17940307	0.13443674	0.083558895	0.015583369	-0.0068657966	-0.01841496	-0.042792622	-0.07327261	0.0435451	-0.052043974	0.014163866	0.030010227	0.057095837	0.07513684	0.018987823	-0.045474533	0.06812005	-0.016050788	-0.10699809	0.069528446	-0.071187034	-0.058292445	0.06757568	-0.17874993	0.17203835	0.01867144	0.09846931	0.04327714	0.0031895882	0.019299315	-0.05598524	-0.004509791	-0.12463215	0.10309376	-0.18676043	-0.12836707	-0.005864849	-0.005356811	0.09251328	0.13805425	0.059072413	-0.07512794	-0.068706706	-0.062270917	0.009277207	-0.006220965	0.05400162	-0.067723446	0.031730656	-0.033787347	0.024115123	-0.050368637	0.10833791	0.119416416	0.029210886	0.08477692	-0.015784986	0.007333849	0.029312633	0.029465009	0.030409528	0.12896831	0.109978996	-0.1676429	0.09244743	0.15491591	-0.007617837	-0.051191267	-0.21665631	-0.08627248	0.103633374	0.10908906	-0.035135128	-0.11020052	-0.06233625	-0.038013343	0.10974837	-0.09714399	-0.15663056	0.021831285	0.06952351	0.1178532	0.020925932	0.19460823	0.118076876	-0.03033452	0.06858762	0.089382604	0.14247611	0.04173174
Pf_88D7	0.13291089	0.056006845	0.09305695	0.017975595	-0.04016844	0.012688166	0.11483822	-0.13338402	-0.021645669	-0.07591138	0.081317544	-0.056679945	-0.08833211	-0.33162737	-0.001602518	0.051767025	-0.028347777	-0.055689313	-0.062318478	0.063358374	-0.032856755	0.15546069	0.03730353	-0.08507736	-0.0027702523	-0.11691285	-0.14724383	0.033356123	0.045234114	0.18613672	-0.077783786	0.052311547	-0.13167383	0.10874736	0.021263616	0.0065922425	-0.006647778	-0.071001574	0.10004888	0.19380431	0.04681066	-0.07154925	0.06837492	0.01442693	0.03297552	-0.011364012	0.014755726	-0.10070726	-0.08540848	0.0058397953	0.10523499	0.018658454	0.06308797	-0.076161586	0.02957617	-0.015097794	-0.051205833	0.002060956	-0.062189057	-0.043830123	0.03137702	-0.12152226	0.12092874	0.042716015	0.061056186	0.020293754	0.090622745	0.030783745	-0.05183126	-0.017643873	-0.11242874	0.07342013	-0.18135974	-0.18597831	0.04314595	0.06717307	0.052391928	0.09478637	0.0300157	-0.06043232	-0.019586015	-0.1088817	-0.045743436	-0.012598568	0.052370865	-0.09834745	0.036463186	-0.024913	-0.021050794	0.008180634	0.027289404	0.120011345	0.023228547	0.08024947	-0.07865082	0.08169337	0.07120812	0.012855183	0.094941564	0.16540408	0.049773633	-0.081511356	0.02798584	0.108767256	-0.022432847	-0.043733075	-0.23300485	-0.08093154	0.11283021	0.038314365	-0.087580964	-0.037279025	-0.042619422	0.021794835	0.04496079	-0.09137876	-0.08822571	0.037155863	0.10953814	0.043840162	0.03554061	0.26025924	0.05670834	-0.036125865	0.11390743	0.0808479	0.15972066	0.06336989
PgCGT1_UGT708A44	0.10486341	0.04680807	0.06765879	0.042512756	-0.01861824	0.0511132	0.09380267	-0.13226603	0.05535036	-0.07236857	0.115766555	-0.09840349	0.04825223	-0.29347166	0.055516146	0.057699475	-0.03291918	-0.08291512	-0.019394232	0.00014012461	0.02064413	0.1386635	0.10566195	-0.12192336	0.06759729	-0.05558851	-0.09546259	-0.015972272	0.0838516	0.20332484	0.037391227	0.08469336	-0.09866265	0.053922817	0.033321317	0.023187682	-0.06969871	-0.01979655	0.16890179	0.13476074	0.04362759	-0.001440769	-0.013857433	-0.03662977	-0.06484473	-0.05529732	0.048865538	-0.06975881	-0.033113904	0.049380917	0.036956523	0.01650693	0.008195849	-0.086726926	0.09310721	-0.012322411	-0.07446513	0.03503034	-0.07616792	-0.019568026	0.025515119	-0.12649566	0.12731206	0.01912456	0.046780538	0.00188801	-0.0034189334	0.037097987	-0.036329176	0.0037466518	-0.11259558	0.08843409	-0.17273907	-0.1584778	0.026019635	0.01083795	0.06211619	0.15035848	0.036355734	-0.059583776	-0.079273745	-0.07954975	-0.044622872	-0.054018073	0.10080691	-0.080435045	0.021966916	-0.09327273	-0.032684155	-0.010945044	0.09635319	0.12780148	0.01138845	0.1158367	-0.04493943	0.04555717	0.030502442	0.040092178	0.044358917	0.1480319	0.10870559	-0.20076524	0.094675235	0.15261485	0.03001461	-0.01006916	-0.21720295	-0.040224098	0.14085723	0.06873377	-0.005738023	-0.076703645	-0.083790116	0.03558531	0.04497831	-0.071064584	-0.09113516	-0.018618815	0.062448155	0.069706924	0.01048692	0.21231578	0.12562375	-0.054206483	0.058797102	0.10553792	0.20480393	0.020189598
PhCGT1_UGT708A43	0.108290054	0.0471333	0.06396377	0.04865263	-0.016671803	0.048674576	0.08602525	-0.1292247	0.05937783	-0.06357212	0.11157148	-0.09582076	0.04694685	-0.29287508	0.056594882	0.061104875	-0.03394981	-0.08152126	-0.020489784	0.002124112	0.021124514	0.13230155	0.1140393	-0.12643161	0.060408663	-0.04952508	-0.10150807	-0.01879167	0.08564272	0.20221715	0.034503028	0.08473036	-0.09845991	0.05232933	0.033954468	0.023409264	-0.067538664	-0.025997806	0.16783674	0.13559477	0.03871177	0.0007872343	-0.016186167	-0.03498635	-0.060772367	-0.053534683	0.0577955	-0.07113667	-0.03375991	0.04999078	0.044618424	0.01276674	0.00540546	-0.084929675	0.09015058	-0.012081591	-0.07976045	0.0344366	-0.075361684	-0.028728466	0.025373714	-0.12302861	0.13765028	0.025248637	0.044271458	0.0017566035	-0.000110115114	0.04123227	-0.028467374	-0.0015586341	-0.10712519	0.08863589	-0.17479597	-0.15570709	0.029013716	0.017951662	0.062785044	0.14861453	0.046018463	-0.06028203	-0.08229816	-0.088677764	-0.035864454	-0.04911328	0.09830009	-0.087250195	0.018018106	-0.08623544	-0.03402207	-0.014346616	0.097300954	0.13110922	0.008373297	0.115115434	-0.047048066	0.0509217	0.03546336	0.038385775	0.046426404	0.14350541	0.115413226	-0.20013198	0.095596224	0.15207866	0.020955859	-0.0131717045	-0.22439888	-0.04191208	0.14242291	0.06977475	-0.0033989956	-0.07398015	-0.08269674	0.03314015	0.04344328	-0.07579475	-0.0980613	-0.0277005	0.064151466	0.062495966	0.01177405	0.2123523	0.11780947	-0.056388386	0.057414267	0.10510361	0.19730997	0.022976462
PhCGT2_UGT708A46	0.11327243	0.041942094	0.0725616	0.045484968	-0.020277616	0.05202195	0.086636536	-0.12736106	0.062398035	-0.07428596	0.10645012	-0.09752317	0.05387884	-0.29201373	0.05119499	0.060165867	-0.044203576	-0.08653947	-0.027526863	0.014483845	0.017116912	0.12579688	0.111972176	-0.124997	0.054697346	-0.057497624	-0.10015123	-0.013314444	0.080118574	0.21017295	0.03808173	0.08332958	-0.09864014	0.049496874	0.030741664	0.01816852	-0.07943003	-0.02024305	0.16496062	0.13898915	0.038290836	0.011365612	-0.015496593	-0.03962278	-0.07158982	-0.053681165	0.04949603	-0.07032007	-0.0328847	0.052427433	0.04464691	0.0026997626	0.011708964	-0.082775	0.089265354	-0.00018321387	-0.07883644	0.037328206	-0.07902081	-0.024056705	0.021070909	-0.11705465	0.13434954	0.018135479	0.03764039	0.006950433	-0.0041232454	0.028460452	-0.028329253	-0.00017531065	-0.11713631	0.09142351	-0.16779882	-0.16106534	0.030808987	0.015026699	0.057791833	0.1412718	0.044586632	-0.057366144	-0.0868788	-0.08929472	-0.033464637	-0.047590584	0.096232876	-0.08146153	0.013689235	-0.08767625	-0.037492886	-0.0016946828	0.09319413	0.13536716	0.02060244	0.120994836	-0.058883987	0.054257173	0.02544213	0.039658476	0.05119542	0.14676909	0.11725529	-0.20091017	0.10155418	0.14719889	0.025307128	-0.009811385	-0.21262266	-0.039724022	0.14043202	0.074701995	-0.0015260035	-0.07079504	-0.075827435	0.029808985	0.040377796	-0.079361275	-0.10245963	-0.026330506	0.060411442	0.053418547	0.017422741	0.20826031	0.12535228	-0.0603356	0.06285472	0.10308481	0.20282543	0.014468715
PlUGT43	0.031484403	0.01171043	0.1038098	0.08050679	0.005831	0.01759141	0.15870036	-0.106131926	-0.022416702	-0.031227916	0.08695638	-0.071331374	-0.007708899	-0.27262783	0.031986736	-0.0002690445	-0.04313197	-0.10451881	0.012152543	0.06032571	0.0051654316	0.105299115	0.064577125	-0.023170661	0.05040538	-0.09825464	-0.16270162	0.025557343	0.10527893	0.24201445	0.01783864	0.058987085	-0.11791656	0.0895524	0.061946545	0.0077781486	-0.06264009	-0.063793086	0.25095707	0.09970888	0.0713297	-0.009652107	0.02252314	0.0028128247	0.04030676	-0.13425681	0.040135432	-0.06768404	0.020173699	0.018203959	0.014223733	0.10685825	0.033960477	-0.05119804	0.0784718	-0.063913494	-0.008772115	0.024034077	-0.11182843	-0.00254121	0.0767234	-0.101515055	0.11074373	0.05000177	0.10084565	0.010183518	-0.0049509485	0.05483454	-0.06905237	0.01994932	-0.13017377	0.05183955	-0.11592992	-0.15555611	-0.039081793	0.011625705	0.0761906	0.093513176	0.044866007	-0.06543597	-0.035296604	-0.030216562	-0.0018527076	-0.045186147	0.09796671	-0.07510154	0.05400698	-0.13421166	-0.032731023	0.008559144	0.103666425	0.07798449	-0.0030577953	0.12327807	-0.018026683	0.08213702	-0.0061233453	-0.040950187	-0.00958417	0.17275423	0.06910624	-0.17686437	0.101513326	0.12265453	0.0018745016	0.028438773	-0.23690549	-0.07981106	0.03805114	0.10746966	-0.09080077	-0.084513135	-0.074080884	0.03934386	0.078979075	-0.073131725	-0.06851769	0.050760157	0.07421885	0.10581201	0.040164717	0.19198556	0.1264761	0.0019894713	0.0805144	0.08776172	0.15328763	0.05455909
PpCGT1_UGT708A45	0.10594514	0.046834104	0.065165274	0.044927254	-0.018460419	0.04930914	0.08581063	-0.12740307	0.058083616	-0.06530292	0.11439782	-0.09742074	0.048909757	-0.29407585	0.056558147	0.05844209	-0.036557622	-0.08270929	-0.01927358	0.001071921	0.023126492	0.13285474	0.11529797	-0.12652692	0.060866673	-0.047756907	-0.10185662	-0.017620886	0.086309254	0.20149189	0.035504665	0.08342631	-0.09725075	0.05432728	0.03151135	0.022654757	-0.06910052	-0.022001447	0.1657084	0.13652797	0.037396416	0.003205838	-0.017442437	-0.03690011	-0.06410457	-0.05395898	0.056398608	-0.07056139	-0.031862147	0.04776521	0.04544346	0.009899618	0.008872987	-0.08674708	0.09013843	-0.010920122	-0.07942935	0.035821993	-0.07438714	-0.028905371	0.027095601	-0.12360425	0.13542783	0.02447248	0.042640273	0.0011434127	-0.00054031087	0.03981869	-0.029413478	-0.002543641	-0.10811685	0.08868427	-0.17473225	-0.15573508	0.029112428	0.01847308	0.06212249	0.1469776	0.045702502	-0.05981661	-0.083527416	-0.08851782	-0.036798075	-0.04982173	0.099261895	-0.08690955	0.017130328	-0.08975664	-0.032819916	-0.013887487	0.09534839	0.12922212	0.011328675	0.11618817	-0.049742978	0.051499635	0.033198196	0.04003118	0.048135728	0.1435274	0.11534577	-0.20032097	0.097070865	0.15143992	0.022994263	-0.01130655	-0.22229968	-0.043477856	0.14292076	0.0694761	-0.004528811	-0.07486285	-0.08338	0.033804804	0.04239288	-0.07427396	-0.096975185	-0.027793808	0.06381651	0.06250148	0.012036778	0.20929714	0.119272724	-0.057269774	0.05641818	0.10574543	0.20029667	0.024702419
PpUGT85A2	0.05141036	-0.04426216	0.019136028	0.107445545	0.03744457	-0.010129143	0.10852367	-0.06667204	-0.028924996	-0.04971173	0.07866071	-0.060319	0.07990858	-0.1839044	0.07553428	0.011702207	-0.026321933	-0.17705701	-0.06305739	0.09700742	-0.034328993	-0.027116306	0.03533376	0.018598197	0.020362007	-0.10359192	-0.124958485	-0.033181664	0.18248606	0.32173926	0.0049704933	0.022759901	-0.09184052	0.0146221975	0.02901624	0.016970199	-0.06801677	-0.0133128045	0.26870257	0.08454241	0.041333165	0.0067078546	0.030723851	-0.07067959	0.031855587	-0.120783605	0.04808386	-0.046418946	0.07279099	0.023827657	-0.03531031	0.13620102	-0.0005120817	-0.024522543	0.021104237	-0.019513713	0.001797346	0.09333642	-0.08462007	-0.024612093	0.042507753	-0.13427685	0.078444734	-0.017052522	0.09669423	-0.004068938	0.058318034	0.027260272	-0.015685828	0.025357908	-0.1761302	0.060459927	-0.06325061	-0.17656691	-0.010392322	-0.018089624	0.076106206	0.10926614	0.029813722	-0.03164598	0.016997313	0.022305794	-0.013301601	-0.04055982	0.12948619	-0.0041607637	0.004249913	-0.11315136	-0.004593162	0.06619997	0.13114002	0.061845895	0.0004336385	0.08400516	-0.046899382	0.11041547	-0.070445076	-0.06401239	-0.057424523	0.15030746	0.046391997	-0.25111696	0.066441506	0.119042665	0.041083753	-0.0057489555	-0.21277809	-0.04550944	0.03921221	0.10589867	-0.031100444	-0.090324745	-0.03450836	0.048171848	0.07596133	0.019336035	-0.026327634	0.023925764	0.04682726	0.11403765	0.006959782	0.18634613	0.17786135	0.062529296	0.07382981	0.079160124	0.13837177	0.02192771
Pt_UGT1	0.08597295	0.018619394	0.06819388	0.07717769	0.041352063	0.04565322	0.09246423	-0.10059409	0.03284798	-0.063746944	0.10888267	-0.07712843	0.04654362	-0.2519119	0.06915397	0.051724758	-0.021444308	-0.121703826	-0.064117074	-0.038810585	-0.040337175	0.09312588	0.08805472	-0.01724816	-0.0064349067	-0.07777406	-0.13308185	0.033032812	0.06643833	0.25046277	-0.052037816	0.037922673	-0.11354876	0.09972555	0.0019537439	0.03996271	-0.02821176	-0.034663912	0.1630432	0.15739605	0.073239505	0.03734241	-0.0018764716	-0.038688447	-0.063551806	-0.039301682	0.044968218	-0.025342155	0.029928219	0.017695814	0.052391283	0.061175298	0.036143593	-0.043149136	0.051873606	0.01843672	-0.09589047	0.085524544	-0.07510856	-0.066797785	0.06513245	-0.1932564	0.1490203	0.015158291	0.082300715	0.038555093	0.039971594	-0.008694411	-0.03499246	-0.0060227257	-0.15819044	0.12187436	-0.15846449	-0.15607333	0.012571751	0.012657378	0.07387753	0.11407749	0.06941667	-0.046551567	-0.041806694	-0.053142358	0.029813189	0.000822421	0.06724163	-0.073347926	0.009593255	-0.048648242	0.024390778	-0.032980915	0.10012321	0.09503616	0.05689147	0.08246053	-0.029053843	0.022447072	-0.005304273	0.036804635	0.046464704	0.13392052	0.11796874	-0.17561826	0.09025563	0.114812076	0.0058604786	-0.07707471	-0.22745077	-0.079900086	0.1103506	0.11578869	-0.044987924	-0.1132992	-0.08607604	-0.019911366	0.11231295	-0.077222	-0.13800924	-0.0070583713	0.08512795	0.10658739	0.016371235	0.18790804	0.11468387	-0.040960416	0.055750217	0.091734774	0.17837241	0.05202403
QCD86231.1	0.12805828	0.0030003565	0.057118446	0.059595127	-0.010686802	0.009996922	0.17211871	-0.11962159	-0.03980594	-0.102085404	0.052145448	-0.046828493	-0.024628613	-0.25032175	-0.0005972469	0.036519546	-0.0070766713	-0.10644253	-0.11686253	0.10106842	-0.06095646	0.05611776	-0.012128198	-0.020089077	0.01915843	-0.1627286	-0.12529075	0.0018983822	0.07971875	0.2721492	-0.021552032	0.051010523	-0.112490945	0.021059899	0.03217921	-0.0032670854	-0.061593037	-0.03457114	0.19783743	0.1344064	0.049914736	-0.064281926	0.087812565	-0.050030846	0.044916354	-0.10380575	-0.0014959049	-0.09170779	-0.020257758	0.014634717	0.003451037	0.113674834	0.007492249	-0.061461836	0.013088485	-0.04405658	-0.026554076	0.04089225	-0.08155443	-0.03375683	0.0036309343	-0.12713489	0.07752161	0.0010994142	0.14066511	0.0075262864	0.09154574	0.018895818	-0.038684074	0.02947404	-0.13947347	0.047987055	-0.14560637	-0.18515514	0.033246238	-0.0037555578	0.080576785	0.110394344	-0.015487537	-0.041626208	0.010570234	-0.025440466	-0.031858385	-0.00921152	0.08759994	-0.019222356	0.03646616	-0.07044888	0.0074142166	0.055762146	0.10903167	0.13987151	0.04313505	0.100410365	-0.0506886	0.093926385	-0.008238691	-0.036626484	0.018968927	0.18309432	-0.00081978744	-0.16259459	0.03916193	0.14995445	0.02122925	-0.00466289	-0.21978144	-0.031566016	0.058617357	0.06803939	-0.0601016	-0.056049444	0.011558385	0.02158547	0.043418076	-0.05471094	-0.060925014	0.09453026	0.069139056	0.083892114	0.055417087	0.27833927	0.11622221	0.035366107	0.08585896	0.072629906	0.15111274	0.031518824
